dataset,threshold,k,frac_reads_unresolved,frac_reads_unknown_error,n_windows,frac_windows_fully_resolved,median_window_purity
280623_6D2S_qubit2_before,7 µs,0.5,0.010164190774042221,0.0,7,0.0,0.0
280623_6D2S_qubit2_before,8 µs,0.5,0.007818608287724784,0.0,6,0.0,0.0
280623_6D2S_qubit2_before,9 µs,0.5,0.006254886630179828,0.0,6,0.0,0.0
280623_6D2S_qubit2_before,10 µs,0.5,0.006254886630179828,0.0,0,,
280623_6D2S_qubit2_before,1 µs,1.0,0.007818608287724784,0.0,1,0.0,0.9921813917122753
280623_6D2S_qubit2_before,2 µs,1.0,0.6270523846755277,0.0,306,0.16013071895424835,0.25
280623_6D2S_qubit2_before,3 µs,1.0,0.2361219702892885,0.0,109,0.0,0.0
280623_6D2S_qubit2_before,4 µs,1.0,0.08522283033620015,0.0,30,0.0,0.0
280623_6D2S_qubit2_before,5 µs,1.0,0.040656763096168884,0.0,14,0.0,0.0
280623_6D2S_qubit2_before,6 µs,1.0,0.024237685691946835,0.0,9,0.0,0.0
280623_6D2S_qubit2_before,7 µs,1.0,0.014073494917904612,0.0,7,0.0,0.0
280623_6D2S_qubit2_before,8 µs,1.0,0.010164190774042221,0.0,6,0.0,0.0
280623_6D2S_qubit2_before,9 µs,1.0,0.009382329945269743,0.0,6,0.0,0.0
280623_6D2S_qubit2_before,10 µs,1.0,0.008600469116497263,0.0,0,,
280623_6D2S_qubit2_before,1 µs,2.0,0.0617670054730258,0.0,1,0.0,0.9382329945269742
280623_6D2S_qubit2_before,2 µs,2.0,0.9374511336982018,0.0,306,0.0,0.0
280623_6D2S_qubit2_before,3 µs,2.0,0.40109460516028145,0.0,109,0.0,0.0
280623_6D2S_qubit2_before,4 µs,2.0,0.1524628616106333,0.0,30,0.0,0.0
280623_6D2S_qubit2_before,5 µs,2.0,0.08131352619233777,0.0,14,0.0,0.0
280623_6D2S_qubit2_before,6 µs,2.0,0.046129788897576234,0.0,9,0.0,0.0
280623_6D2S_qubit2_before,7 µs,2.0,0.03205629397967162,0.0,7,0.0,0.0
280623_6D2S_qubit2_before,8 µs,2.0,0.023455824863174355,0.0,6,0.0,0.0
280623_6D2S_qubit2_before,9 µs,2.0,0.01641907740422205,0.0,6,0.0,0.0
280623_6D2S_qubit2_before,10 µs,2.0,0.013291634089132134,0.0,0,,
290623_6D2S_qubit4,1 µs,0.5,0.11746031746031746,0.0,1,0.0,0.8825396825396825
290623_6D2S_qubit4,2 µs,0.5,0.1523809523809524,0.0,1,0.0,0.8476190476190476
290623_6D2S_qubit4,3 µs,0.5,0.2642857142857143,0.0,59,0.05084745762711865,0.6666666666666666
290623_6D2S_qubit4,4 µs,0.5,0.4746031746031746,0.0,245,0.18775510204081633,0.4
290623_6D2S_qubit4,5 µs,0.5,0.569047619047619,0.0,296,0.013513513513513514,0.0
290623_6D2S_qubit4,6 µs,0.5,0.4642857142857143,0.0,279,0.021505376344086023,0.0
290623_6D2S_qubit4,7 µs,0.5,0.3761904761904762,0.0,248,0.020161290322580645,0.0
290623_6D2S_qubit4,8 µs,0.5,0.3238095238095238,0.0,227,0.013215859030837005,0.0
290623_6D2S_qubit4,9 µs,0.5,0.2896825396825397,0.0,208,0.004807692307692308,0.0
290623_6D2S_qubit4,10 µs,0.5,0.26746031746031745,0.0,0,,
290623_6D2S_qubit4,1 µs,1.0,0.2388888888888889,0.0,1,0.0,0.7611111111111111
290623_6D2S_qubit4,2 µs,1.0,0.2698412698412698,0.0,1,0.0,0.7301587301587301
290623_6D2S_qubit4,3 µs,1.0,0.6373015873015873,0.0,59,0.0,0.2
290623_6D2S_qubit4,4 µs,1.0,0.8492063492063492,0.0,245,0.004081632653061225,0.0
290623_6D2S_qubit4,5 µs,1.0,0.680952380952381,0.0,296,0.006756756756756757,0.0
290623_6D2S_qubit4,6 µs,1.0,0.5531746031746032,0.0,279,0.010752688172043012,0.0
290623_6D2S_qubit4,7 µs,1.0,0.46746031746031746,0.0,248,0.004032258064516129,0.0
290623_6D2S_qubit4,8 µs,1.0,0.4015873015873016,0.0,227,0.004405286343612335,0.0
290623_6D2S_qubit4,9 µs,1.0,0.3523809523809524,0.0,208,0.004807692307692308,0.0
290623_6D2S_qubit4,10 µs,1.0,0.319047619047619,0.0,0,,
290623_6D2S_qubit4,1 µs,2.0,0.423015873015873,0.0,1,0.0,0.5769841269841269
290623_6D2S_qubit4,2 µs,2.0,0.6634920634920635,0.0,1,0.0,0.33650793650793653
290623_6D2S_qubit4,3 µs,2.0,0.9920634920634921,0.0,59,0.0,0.0
290623_6D2S_qubit4,4 µs,2.0,0.926984126984127,0.0,245,0.0,0.0
290623_6D2S_qubit4,5 µs,2.0,0.7928571428571428,0.0,296,0.0,0.0
290623_6D2S_qubit4,6 µs,2.0,0.6761904761904762,0.0,279,0.0035842293906810036,0.0
290623_6D2S_qubit4,7 µs,2.0,0.580952380952381,0.0,248,0.004032258064516129,0.0
290623_6D2S_qubit4,8 µs,2.0,0.5119047619047619,0.0,227,0.004405286343612335,0.0
290623_6D2S_qubit4,9 µs,2.0,0.4579365079365079,0.0,208,0.004807692307692308,0.0
290623_6D2S_qubit4,10 µs,2.0,0.4158730158730159,0.0,0,,
290623_6D2S_qubit5,1 µs,0.5,0.10166799046862589,0.0,1,0.0,0.8983320095313742
290623_6D2S_qubit5,2 µs,0.5,0.11834789515488484,0.0,1,0.0,0.8816521048451151
290623_6D2S_qubit5,3 µs,0.5,0.26131850675139,0.0,86,0.19767441860465115,0.7841614906832298
290623_6D2S_qubit5,4 µs,0.5,0.5472597299444003,0.0,278,0.14388489208633093,0.25
290623_6D2S_qubit5,5 µs,0.5,0.5242255758538522,0.0,302,0.026490066225165563,0.0
290623_6D2S_qubit5,6 µs,0.5,0.397934868943606,0.0,249,0.008032128514056224,0.0
290623_6D2S_qubit5,7 µs,0.5,0.31850675138999207,0.0,212,0.014150943396226415,0.0
290623_6D2S_qubit5,8 µs,0.5,0.2676727561556791,0.0,180,0.016666666666666666,0.0
290623_6D2S_qubit5,9 µs,0.5,0.23590150913423352,0.0,165,0.01818181818181818,0.0
290623_6D2S_qubit5,10 µs,0.5,0.21525019857029387,0.0,0,,
290623_6D2S_qubit5,1 µs,1.0,0.1993645750595711,0.0,1,0.0,0.8006354249404289
290623_6D2S_qubit5,2 µs,1.0,0.24305003971405878,0.0,1,0.0,0.7569499602859412
290623_6D2S_qubit5,3 µs,1.0,0.7299444003177125,0.0,86,0.023255813953488372,0.2799539170506912
290623_6D2S_qubit5,4 µs,1.0,0.8395552025416998,0.0,278,0.0,0.0
290623_6D2S_qubit5,5 µs,1.0,0.6632247815726767,0.0,302,0.006622516556291391,0.0
290623_6D2S_qubit5,6 µs,1.0,0.48610007942811756,0.0,249,0.008032128514056224,0.0
290623_6D2S_qubit5,7 µs,1.0,0.40031771247021447,0.0,212,0.014150943396226415,0.0
290623_6D2S_qubit5,8 µs,1.0,0.3383637807783956,0.0,180,0.016666666666666666,0.0
290623_6D2S_qubit5,9 µs,1.0,0.2994440031771247,0.0,165,0.006060606060606061,0.0
290623_6D2S_qubit5,10 µs,1.0,0.2692613185067514,0.0,0,,
290623_6D2S_qubit5,1 µs,2.0,0.3971405877680699,0.0,1,0.0,0.6028594122319301
290623_6D2S_qubit5,2 µs,2.0,0.7418586179507546,0.0,1,0.0,0.2581413820492454
290623_6D2S_qubit5,3 µs,2.0,0.9872915011914217,0.0,86,0.0,0.0
290623_6D2S_qubit5,4 µs,2.0,0.9189833200953137,0.0,278,0.0,0.0
290623_6D2S_qubit5,5 µs,2.0,0.7903097696584591,0.0,302,0.006622516556291391,0.0
290623_6D2S_qubit5,6 µs,2.0,0.670373312152502,0.0,249,0.008032128514056224,0.0
290623_6D2S_qubit5,7 µs,2.0,0.5369340746624305,0.0,212,0.009433962264150943,0.0
290623_6D2S_qubit5,8 µs,2.0,0.4567116759332804,0.0,180,0.005555555555555556,0.0
290623_6D2S_qubit5,9 µs,2.0,0.4011119936457506,0.0,165,0.0,0.0
290623_6D2S_qubit5,10 µs,2.0,0.358220810166799,0.0,0,,
290623_6D2S_qubit6,1 µs,0.5,0.04924543288324067,0.0,1,0.0,0.9507545671167593
290623_6D2S_qubit6,2 µs,0.5,0.0698967434471803,0.0,1,0.0,0.9301032565528197
290623_6D2S_qubit6,3 µs,0.5,0.15011914217633043,0.0,33,0.0,0.8541666666666666
290623_6D2S_qubit6,4 µs,0.5,0.3852263701350278,0.0,239,0.30962343096234307,0.6666666666666666
290623_6D2S_qubit6,5 µs,0.5,0.49166004765687055,0.0,298,0.1174496644295302,0.0
290623_6D2S_qubit6,6 µs,0.5,0.42414614773629866,0.0,236,0.025423728813559324,0.0
290623_6D2S_qubit6,7 µs,0.5,0.31850675138999207,0.0,199,0.04020100502512563,0.0
290623_6D2S_qubit6,8 µs,0.5,0.2597299444003177,0.0,169,0.047337278106508875,0.0
290623_6D2S_qubit6,9 µs,0.5,0.22795869737887212,0.0,150,0.0,0.0
290623_6D2S_qubit6,10 µs,0.5,0.1993645750595711,0.0,0,,
290623_6D2S_qubit6,1 µs,1.0,0.15250198570293885,0.0,1,0.0,0.8474980142970612
290623_6D2S_qubit6,2 µs,1.0,0.1715647339158062,0.0,1,0.0,0.8284352660841938
290623_6D2S_qubit6,3 µs,1.0,0.3971405877680699,0.0,33,0.0,0.5833333333333334
290623_6D2S_qubit6,4 µs,1.0,0.852263701350278,0.0,239,0.02092050209205021,0.0
290623_6D2S_qubit6,5 µs,1.0,0.6751389992057188,0.0,298,0.003355704697986577,0.0
290623_6D2S_qubit6,6 µs,1.0,0.5051628276409849,0.0,236,0.0211864406779661,0.0
290623_6D2S_qubit6,7 µs,1.0,0.40984908657664815,0.0,199,0.020100502512562814,0.0
290623_6D2S_qubit6,8 µs,1.0,0.3359809372517871,0.0,169,0.0,0.0
290623_6D2S_qubit6,9 µs,1.0,0.28594122319301035,0.0,150,0.0,0.0
290623_6D2S_qubit6,10 µs,1.0,0.25178713264495634,0.0,0,,
290623_6D2S_qubit6,1 µs,2.0,0.3073868149324861,0.0,1,0.0,0.6926131850675139
290623_6D2S_qubit6,2 µs,2.0,0.4670373312152502,0.0,1,0.0,0.5329626687847498
290623_6D2S_qubit6,3 µs,2.0,0.9864972200158856,0.0,33,0.0,0.0
290623_6D2S_qubit6,4 µs,2.0,0.9404289118347895,0.0,239,0.0,0.0
290623_6D2S_qubit6,5 µs,2.0,0.8006354249404289,0.0,298,0.0,0.0
290623_6D2S_qubit6,6 µs,2.0,0.6576648133439238,0.0,236,0.0,0.0
290623_6D2S_qubit6,7 µs,2.0,0.5385226370135028,0.0,199,0.0,0.0
290623_6D2S_qubit6,8 µs,2.0,0.46624305003971406,0.0,169,0.0,0.0
290623_6D2S_qubit6,9 µs,2.0,0.39555202541699763,0.0,150,0.0,0.0
290623_6D2S_qubit6,10 µs,2.0,0.3431294678316124,0.0,0,,
