kind,arm,clock,n_target,shape,quantised,censoring_target,rho,b,check,calibration,variant,alpha,n_replicates,n_used,n_failed,n_failed_tau_only,rejection_rate,mc_se,mean_n_events,mean_n_segments,censoring_realised,mean_n_distinct_durations,mean_induced_lag1,fail_reason
power,D_trp_power_law,in_spec,20,1.5,False,0.0,,1.2,c6_exchangeability,permutation,,0.05,1000,1000,0,0,0.041,0.006270486424512854,19.691,1.0,0.04833019187086173,19.691,-0.0260649501205703,
power,D_trp_power_law,in_spec,20,1.5,False,0.0,,1.2,cvm_cramer_von_mises,asymptotic,,0.05,1000,1000,0,0,0.195,0.012528966437819204,19.691,1.0,0.04833019187086173,19.691,-0.0260649501205703,
power,D_trp_power_law,in_spec,20,1.5,False,0.0,,1.2,cvm_cramer_von_mises,permutation,,0.05,1000,1000,0,0,0.172,0.011933817494833746,19.691,1.0,0.04833019187086173,19.691,-0.0260649501205703,
power,D_trp_power_law,in_spec,20,1.5,False,0.0,,1.5,c1_lewis_robinson,asymptotic,,0.05,1000,1000,0,0,0.617,0.015372410351015223,19.666,1.0,0.048388657698635436,19.666,0.05509425151023642,
power,D_trp_power_law,in_spec,20,1.5,False,0.0,,1.5,c1_lewis_robinson,permutation,,0.05,1000,1000,0,0,0.587,0.015570195888298902,19.666,1.0,0.048388657698635436,19.666,0.05509425151023642,
power,D_trp_power_law,in_spec,20,1.5,False,0.0,,1.5,c2_anderson_darling,asymptotic,,0.05,1000,1000,0,0,0.602,0.015478888849009803,19.666,1.0,0.048388657698635436,19.666,0.05509425151023642,
power,D_trp_power_law,in_spec,20,1.5,False,0.0,,1.5,c2_anderson_darling,permutation,,0.05,1000,1000,0,0,0.578,0.015617810345883958,19.666,1.0,0.048388657698635436,19.666,0.05509425151023642,
power,D_trp_power_law,in_spec,20,1.5,False,0.0,,1.5,c5_rank_autocorr,permutation,studentized,0.05,1000,1000,0,0,0.069,0.008014923580421713,19.666,1.0,0.048388657698635436,19.666,0.05509425151023642,
power,D_trp_power_law,in_spec,20,1.5,False,0.0,,1.5,c5_rank_autocorr,permutation,unstudentized,0.05,1000,1000,0,0,0.048,0.006759881655768835,19.666,1.0,0.048388657698635436,19.666,0.05509425151023642,
power,D_trp_power_law,in_spec,20,1.5,False,0.0,,1.5,c6_exchangeability,permutation,,0.05,1000,1000,0,0,0.048,0.006759881655768835,19.666,1.0,0.048388657698635436,19.666,0.05509425151023642,
power,D_trp_power_law,in_spec,20,1.5,False,0.0,,1.5,cvm_cramer_von_mises,asymptotic,,0.05,1000,1000,0,0,0.601,0.015485444778888335,19.666,1.0,0.048388657698635436,19.666,0.05509425151023642,
power,D_trp_power_law,in_spec,20,1.5,False,0.0,,1.5,cvm_cramer_von_mises,permutation,,0.05,1000,1000,0,0,0.577,0.015622771841129857,19.666,1.0,0.048388657698635436,19.666,0.05509425151023642,
power,E_copula_ar1_durations,in_spec,20,1.5,False,0.0,0.05,,c1_lewis_robinson,asymptotic,,0.05,1000,1000,0,0,0.077,0.00843036179532053,19.787,1.0,0.048106989945639105,19.787,-0.01466895341903509,
power,E_copula_ar1_durations,in_spec,20,1.5,False,0.0,0.05,,c1_lewis_robinson,permutation,,0.05,1000,1000,0,0,0.057,0.007331507348424334,19.787,1.0,0.048106989945639105,19.787,-0.01466895341903509,
power,E_copula_ar1_durations,in_spec,20,1.5,False,0.0,0.05,,c2_anderson_darling,asymptotic,,0.05,1000,1000,0,0,0.1,0.009486832980505138,19.787,1.0,0.048106989945639105,19.787,-0.01466895341903509,
power,E_copula_ar1_durations,in_spec,20,1.5,False,0.0,0.05,,c2_anderson_darling,permutation,,0.05,1000,1000,0,0,0.056,0.007270763371201128,19.787,1.0,0.048106989945639105,19.787,-0.01466895341903509,
power,E_copula_ar1_durations,in_spec,20,1.5,False,0.0,0.05,,c5_rank_autocorr,permutation,studentized,0.05,1000,1000,0,0,0.049,0.006826346021115542,19.787,1.0,0.048106989945639105,19.787,-0.01466895341903509,
power,E_copula_ar1_durations,in_spec,20,1.5,False,0.0,0.05,,c5_rank_autocorr,permutation,unstudentized,0.05,1000,1000,0,0,0.043,0.006414904519944158,19.787,1.0,0.048106989945639105,19.787,-0.01466895341903509,
power,E_copula_ar1_durations,in_spec,20,1.5,False,0.0,0.05,,c6_exchangeability,permutation,,0.05,1000,1000,0,0,0.046,0.006624499981130651,19.787,1.0,0.048106989945639105,19.787,-0.01466895341903509,
power,E_copula_ar1_durations,in_spec,20,1.5,False,0.0,0.05,,cvm_cramer_von_mises,asymptotic,,0.05,1000,1000,0,0,0.092,0.00913980306133562,19.787,1.0,0.048106989945639105,19.787,-0.01466895341903509,
power,E_copula_ar1_durations,in_spec,20,1.5,False,0.0,0.05,,cvm_cramer_von_mises,permutation,,0.05,1000,1000,0,0,0.058,0.007391616873188166,19.787,1.0,0.048106989945639105,19.787,-0.01466895341903509,
power,E_copula_ar1_durations,in_spec,20,1.5,False,0.0,0.1,,c1_lewis_robinson,asymptotic,,0.05,1000,1000,0,0,0.088,0.008958571314668427,19.681,1.0,0.048353561239785306,19.681,0.028162953398169464,
power,E_copula_ar1_durations,in_spec,20,1.5,False,0.0,0.1,,c1_lewis_robinson,permutation,,0.05,1000,1000,0,0,0.064,0.007739767438366608,19.681,1.0,0.048353561239785306,19.681,0.028162953398169464,
power,E_copula_ar1_durations,in_spec,20,1.5,False,0.0,0.1,,c2_anderson_darling,asymptotic,,0.05,1000,1000,0,0,0.11,0.009894442884771228,19.681,1.0,0.048353561239785306,19.681,0.028162953398169464,
power,E_copula_ar1_durations,in_spec,20,1.5,False,0.0,0.1,,c2_anderson_darling,permutation,,0.05,1000,1000,0,0,0.07,0.008068457101577725,19.681,1.0,0.048353561239785306,19.681,0.028162953398169464,
power,E_copula_ar1_durations,in_spec,20,1.5,False,0.0,0.1,,c5_rank_autocorr,permutation,studentized,0.05,1000,1000,0,0,0.052,0.007021111023192838,19.681,1.0,0.048353561239785306,19.681,0.028162953398169464,
power,E_copula_ar1_durations,in_spec,20,1.5,False,0.0,0.1,,c5_rank_autocorr,permutation,unstudentized,0.05,1000,1000,0,0,0.04,0.0061967733539318665,19.681,1.0,0.048353561239785306,19.681,0.028162953398169464,
power,E_copula_ar1_durations,in_spec,20,1.5,False,0.0,0.1,,c6_exchangeability,permutation,,0.05,1000,1000,0,0,0.05,0.006892024376045111,19.681,1.0,0.048353561239785306,19.681,0.028162953398169464,
power,E_copula_ar1_durations,in_spec,20,1.5,False,0.0,0.1,,cvm_cramer_von_mises,asymptotic,,0.05,1000,1000,0,0,0.092,0.00913980306133562,19.681,1.0,0.048353561239785306,19.681,0.028162953398169464,
power,E_copula_ar1_durations,in_spec,20,1.5,False,0.0,0.1,,cvm_cramer_von_mises,permutation,,0.05,1000,1000,0,0,0.071,0.008121514637061242,19.681,1.0,0.048353561239785306,19.681,0.028162953398169464,
power,E_copula_ar1_durations,in_spec,20,1.5,False,0.0,0.15,,c1_lewis_robinson,asymptotic,,0.05,1000,1000,0,0,0.098,0.009401914698613257,19.641,1.0,0.048447265151882184,19.641,0.05253519521649947,
power,E_copula_ar1_durations,in_spec,20,1.5,False,0.0,0.15,,c1_lewis_robinson,permutation,,0.05,1000,1000,0,0,0.077,0.00843036179532053,19.641,1.0,0.048447265151882184,19.641,0.05253519521649947,
power,E_copula_ar1_durations,in_spec,20,1.5,False,0.0,0.15,,c2_anderson_darling,asymptotic,,0.05,1000,1000,0,0,0.132,0.010704017937204702,19.641,1.0,0.048447265151882184,19.641,0.05253519521649947,
power,E_copula_ar1_durations,in_spec,20,1.5,False,0.0,0.15,,c2_anderson_darling,permutation,,0.05,1000,1000,0,0,0.094,0.009228434320078352,19.641,1.0,0.048447265151882184,19.641,0.05253519521649947,
power,E_copula_ar1_durations,in_spec,20,1.5,False,0.0,0.15,,c5_rank_autocorr,permutation,studentized,0.05,1000,1000,0,0,0.052,0.007021111023192838,19.641,1.0,0.048447265151882184,19.641,0.05253519521649947,
power,E_copula_ar1_durations,in_spec,20,1.5,False,0.0,0.15,,c5_rank_autocorr,permutation,unstudentized,0.05,1000,1000,0,0,0.033,0.005648982209212559,19.641,1.0,0.048447265151882184,19.641,0.05253519521649947,
power,E_copula_ar1_durations,in_spec,20,1.5,False,0.0,0.15,,c6_exchangeability,permutation,,0.05,1000,1000,0,0,0.032,0.005565608681896348,19.641,1.0,0.048447265151882184,19.641,0.05253519521649947,
power,E_copula_ar1_durations,in_spec,20,1.5,False,0.0,0.15,,cvm_cramer_von_mises,asymptotic,,0.05,1000,1000,0,0,0.111,0.00993373041711924,19.641,1.0,0.048447265151882184,19.641,0.05253519521649947,
power,E_copula_ar1_durations,in_spec,20,1.5,False,0.0,0.15,,cvm_cramer_von_mises,permutation,,0.05,1000,1000,0,0,0.09,0.009049861877399014,19.641,1.0,0.048447265151882184,19.641,0.05253519521649947,
power,E_copula_ar1_durations,in_spec,20,1.5,False,0.0,0.2,,c1_lewis_robinson,asymptotic,,0.05,1000,1000,0,0,0.125,0.010458250331675944,19.811,1.0,0.04805151122002787,19.811,0.10139340221414209,
power,E_copula_ar1_durations,in_spec,20,1.5,False,0.0,0.2,,c1_lewis_robinson,permutation,,0.05,1000,1000,0,0,0.095,0.00927227048785787,19.811,1.0,0.04805151122002787,19.811,0.10139340221414209,
power,E_copula_ar1_durations,in_spec,20,1.5,False,0.0,0.2,,c2_anderson_darling,asymptotic,,0.05,1000,1000,0,0,0.164,0.011709141727727102,19.811,1.0,0.04805151122002787,19.811,0.10139340221414209,
power,E_copula_ar1_durations,in_spec,20,1.5,False,0.0,0.2,,c2_anderson_darling,permutation,,0.05,1000,1000,0,0,0.111,0.00993373041711924,19.811,1.0,0.04805151122002787,19.811,0.10139340221414209,
power,E_copula_ar1_durations,in_spec,20,1.5,False,0.0,0.2,,c5_rank_autocorr,permutation,studentized,0.05,1000,1000,0,0,0.075,0.008329165624478841,19.811,1.0,0.04805151122002787,19.811,0.10139340221414209,
power,E_copula_ar1_durations,in_spec,20,1.5,False,0.0,0.2,,c5_rank_autocorr,permutation,unstudentized,0.05,1000,1000,0,0,0.064,0.007739767438366608,19.811,1.0,0.04805151122002787,19.811,0.10139340221414209,
power,E_copula_ar1_durations,in_spec,20,1.5,False,0.0,0.2,,c6_exchangeability,permutation,,0.05,1000,1000,0,0,0.064,0.007739767438366608,19.811,1.0,0.04805151122002787,19.811,0.10139340221414209,
power,E_copula_ar1_durations,in_spec,20,1.5,False,0.0,0.2,,cvm_cramer_von_mises,asymptotic,,0.05,1000,1000,0,0,0.133,0.010738295954200556,19.811,1.0,0.04805151122002787,19.811,0.10139340221414209,
power,E_copula_ar1_durations,in_spec,20,1.5,False,0.0,0.2,,cvm_cramer_von_mises,permutation,,0.05,1000,1000,0,0,0.108,0.009815090422405696,19.811,1.0,0.04805151122002787,19.811,0.10139340221414209,
power,E_copula_ar1_durations,in_spec,20,1.5,False,0.0,0.3,,c1_lewis_robinson,asymptotic,,0.05,1000,1000,0,0,0.14,0.010972693379476163,20.185,1.0,0.047203209818267644,20.185,0.17792838937929747,
power,E_copula_ar1_durations,in_spec,20,1.5,False,0.0,0.3,,c1_lewis_robinson,permutation,,0.05,1000,1000,0,0,0.116,0.010126401137620413,20.185,1.0,0.047203209818267644,20.185,0.17792838937929747,
power,E_copula_ar1_durations,in_spec,20,1.5,False,0.0,0.3,,c2_anderson_darling,asymptotic,,0.05,1000,1000,0,0,0.182,0.012201475320632338,20.185,1.0,0.047203209818267644,20.185,0.17792838937929747,
power,E_copula_ar1_durations,in_spec,20,1.5,False,0.0,0.3,,c2_anderson_darling,permutation,,0.05,1000,1000,0,0,0.133,0.010738295954200556,20.185,1.0,0.047203209818267644,20.185,0.17792838937929747,
power,E_copula_ar1_durations,in_spec,20,1.5,False,0.0,0.3,,c5_rank_autocorr,permutation,studentized,0.05,1000,1000,0,0,0.109,0.00985489725973843,20.185,1.0,0.047203209818267644,20.185,0.17792838937929747,
power,E_copula_ar1_durations,in_spec,20,1.5,False,0.0,0.3,,c5_rank_autocorr,permutation,unstudentized,0.05,1000,1000,0,0,0.085,0.008819013550278738,20.185,1.0,0.047203209818267644,20.185,0.17792838937929747,
power,E_copula_ar1_durations,in_spec,20,1.5,False,0.0,0.3,,c6_exchangeability,permutation,,0.05,1000,1000,0,0,0.099,0.009444522221901964,20.185,1.0,0.047203209818267644,20.185,0.17792838937929747,
power,E_copula_ar1_durations,in_spec,20,1.5,False,0.0,0.3,,cvm_cramer_von_mises,asymptotic,,0.05,1000,1000,0,0,0.16,0.01159310139695155,20.185,1.0,0.047203209818267644,20.185,0.17792838937929747,
power,E_copula_ar1_durations,in_spec,20,1.5,False,0.0,0.3,,cvm_cramer_von_mises,permutation,,0.05,1000,1000,0,0,0.127,0.010529529904036551,20.185,1.0,0.047203209818267644,20.185,0.17792838937929747,
power,E_copula_ar1_durations,in_spec,20,1.5,False,0.0,0.5,,c1_lewis_robinson,asymptotic,,0.05,1000,1000,0,0,0.244,0.013581752464244074,20.161,1.0,0.04725674590047729,20.161,0.32940430133372606,
power,E_copula_ar1_durations,in_spec,20,1.5,False,0.0,0.5,,c1_lewis_robinson,permutation,,0.05,1000,1000,0,0,0.203,0.012719709116170857,20.161,1.0,0.04725674590047729,20.161,0.32940430133372606,
power,E_copula_ar1_durations,in_spec,20,1.5,False,0.0,0.5,,c2_anderson_darling,asymptotic,,0.05,1000,1000,0,0,0.332,0.014892145580808697,20.161,1.0,0.04725674590047729,20.161,0.32940430133372606,
power,E_copula_ar1_durations,in_spec,20,1.5,False,0.0,0.5,,c2_anderson_darling,permutation,,0.05,1000,1000,0,0,0.25,0.013693063937629153,20.161,1.0,0.04725674590047729,20.161,0.32940430133372606,
power,E_copula_ar1_durations,in_spec,20,1.5,False,0.0,0.5,,c5_rank_autocorr,permutation,studentized,0.05,1000,1000,0,0,0.309,0.014612289348353324,20.161,1.0,0.04725674590047729,20.161,0.32940430133372606,
power,E_copula_ar1_durations,in_spec,20,1.5,False,0.0,0.5,,c5_rank_autocorr,permutation,unstudentized,0.05,1000,1000,0,0,0.259,0.013853483316480371,20.161,1.0,0.04725674590047729,20.161,0.32940430133372606,
power,E_copula_ar1_durations,in_spec,20,1.5,False,0.0,0.5,,c6_exchangeability,permutation,,0.05,1000,1000,0,0,0.263,0.013922320208930694,20.161,1.0,0.04725674590047729,20.161,0.32940430133372606,
power,E_copula_ar1_durations,in_spec,20,1.5,False,0.0,0.5,,cvm_cramer_von_mises,asymptotic,,0.05,1000,1000,0,0,0.295,0.01442133835675455,20.161,1.0,0.04725674590047729,20.161,0.32940430133372606,
power,E_copula_ar1_durations,in_spec,20,1.5,False,0.0,0.5,,cvm_cramer_von_mises,permutation,,0.05,1000,1000,0,0,0.246,0.013619251080731275,20.161,1.0,0.04725674590047729,20.161,0.32940430133372606,
power,C_ar1_reads_carved,calendar,20,,False,0.0,0.05,,c1_lewis_robinson,asymptotic,,0.05,1000,1000,0,0,0.06,0.007509993342207435,20.815,1.0,0.04584001833600733,6.525,-0.0589091133364005,
power,C_ar1_reads_carved,calendar,20,,False,0.0,0.05,,c1_lewis_robinson,permutation,,0.05,1000,1000,0,0,0.044,0.006485676526007136,20.815,1.0,0.04584001833600733,6.525,-0.0589091133364005,
power,C_ar1_reads_carved,calendar,20,,False,0.0,0.05,,c2_anderson_darling,asymptotic,,0.05,1000,1000,0,0,0.086,0.008865889690267977,20.815,1.0,0.04584001833600733,6.525,-0.0589091133364005,
power,C_ar1_reads_carved,calendar,20,,False,0.0,0.05,,c2_anderson_darling,permutation,,0.05,1000,1000,0,0,0.04,0.0061967733539318665,20.815,1.0,0.04584001833600733,6.525,-0.0589091133364005,
power,C_ar1_reads_carved,calendar,20,,False,0.0,0.05,,c5_rank_autocorr,permutation,studentized,0.05,1000,1000,0,0,0.05,0.006892024376045111,20.815,1.0,0.04584001833600733,6.525,-0.0589091133364005,
power,C_ar1_reads_carved,calendar,20,,False,0.0,0.05,,c5_rank_autocorr,permutation,unstudentized,0.05,1000,1000,0,0,0.046,0.006624499981130651,20.815,1.0,0.04584001833600733,6.525,-0.0589091133364005,
power,C_ar1_reads_carved,calendar,20,,False,0.0,0.05,,c6_exchangeability,permutation,,0.05,1000,1000,0,0,0.046,0.006624499981130651,20.815,1.0,0.04584001833600733,6.525,-0.0589091133364005,
power,C_ar1_reads_carved,calendar,20,,False,0.0,0.05,,cvm_cramer_von_mises,asymptotic,,0.05,1000,1000,0,0,0.069,0.008014923580421713,20.815,1.0,0.04584001833600733,6.525,-0.0589091133364005,
power,C_ar1_reads_carved,calendar,20,,False,0.0,0.05,,cvm_cramer_von_mises,permutation,,0.05,1000,1000,0,0,0.04,0.0061967733539318665,20.815,1.0,0.04584001833600733,6.525,-0.0589091133364005,
power,C_ar1_reads_carved,in_spec,20,,False,0.0,0.05,,c5_rank_autocorr,permutation,studentized,0.05,1000,1000,0,0,0.049,0.006826346021115542,21.366,1.0,0.044710721631047126,4.875,-0.049946217781710316,
power,C_ar1_reads_carved,in_spec,20,,False,0.0,0.05,,c5_rank_autocorr,permutation,unstudentized,0.05,1000,1000,0,0,0.057,0.007331507348424334,21.366,1.0,0.044710721631047126,4.875,-0.049946217781710316,
power,C_ar1_reads_carved,in_spec,20,,False,0.0,0.05,,c6_exchangeability,permutation,,0.05,1000,1000,0,0,0.057,0.007331507348424334,21.366,1.0,0.044710721631047126,4.875,-0.049946217781710316,
power,C_ar1_reads_carved,in_spec,20,,False,0.0,0.05,,cvm_cramer_von_mises,permutation,,0.05,1000,1000,0,0,0.04,0.0061967733539318665,21.366,1.0,0.044710721631047126,4.875,-0.049946217781710316,
power,C_ar1_reads_carved,calendar,20,,False,0.0,0.1,,c1_lewis_robinson,asymptotic,,0.05,1000,1000,0,0,0.074,0.00827792244467173,20.107,1.0,0.04737764722603876,6.71,-0.04961305487471479,
power,C_ar1_reads_carved,calendar,20,,False,0.0,0.1,,c1_lewis_robinson,permutation,,0.05,1000,1000,0,0,0.047,0.006692607862410586,20.107,1.0,0.04737764722603876,6.71,-0.04961305487471479,
power,C_ar1_reads_carved,calendar,20,,False,0.0,0.1,,c2_anderson_darling,asymptotic,,0.05,1000,1000,0,0,0.101,0.009528850927577786,20.107,1.0,0.04737764722603876,6.71,-0.04961305487471479,
power,C_ar1_reads_carved,calendar,20,,False,0.0,0.1,,c2_anderson_darling,permutation,,0.05,1000,1000,0,0,0.045,0.0065555320150236475,20.107,1.0,0.04737764722603876,6.71,-0.04961305487471479,
power,C_ar1_reads_carved,calendar,20,,False,0.0,0.1,,c5_rank_autocorr,permutation,studentized,0.05,1000,1000,0,0,0.054,0.007147307185227175,20.107,1.0,0.04737764722603876,6.71,-0.04961305487471479,
power,C_ar1_reads_carved,calendar,20,,False,0.0,0.1,,c5_rank_autocorr,permutation,unstudentized,0.05,1000,1000,0,0,0.047,0.006692607862410586,20.107,1.0,0.04737764722603876,6.71,-0.04961305487471479,
power,C_ar1_reads_carved,calendar,20,,False,0.0,0.1,,c6_exchangeability,permutation,,0.05,1000,1000,0,0,0.034,0.005730968504537431,20.107,1.0,0.04737764722603876,6.71,-0.04961305487471479,
power,C_ar1_reads_carved,calendar,20,,False,0.0,0.1,,cvm_cramer_von_mises,asymptotic,,0.05,1000,1000,0,0,0.074,0.00827792244467173,20.107,1.0,0.04737764722603876,6.71,-0.04961305487471479,
power,C_ar1_reads_carved,calendar,20,,False,0.0,0.1,,cvm_cramer_von_mises,permutation,,0.05,1000,1000,0,0,0.048,0.006759881655768835,20.107,1.0,0.04737764722603876,6.71,-0.04961305487471479,
power,C_ar1_reads_carved,in_spec,20,,False,0.0,0.1,,c5_rank_autocorr,permutation,studentized,0.05,1000,1000,0,0,0.051,0.00695693898205238,20.636,1.0,0.04621926418931411,4.976,-0.056553382989794114,
power,C_ar1_reads_carved,in_spec,20,,False,0.0,0.1,,c5_rank_autocorr,permutation,unstudentized,0.05,1000,1000,0,0,0.051,0.00695693898205238,20.636,1.0,0.04621926418931411,4.976,-0.056553382989794114,
power,C_ar1_reads_carved,in_spec,20,,False,0.0,0.1,,c6_exchangeability,permutation,,0.05,1000,1000,0,0,0.056,0.007270763371201128,20.636,1.0,0.04621926418931411,4.976,-0.056553382989794114,
power,C_ar1_reads_carved,in_spec,20,,False,0.0,0.1,,cvm_cramer_von_mises,permutation,,0.05,1000,1000,0,0,0.045,0.0065555320150236475,20.636,1.0,0.04621926418931411,4.976,-0.056553382989794114,
power,C_ar1_reads_carved,calendar,20,,False,0.0,0.15,,c1_lewis_robinson,asymptotic,,0.05,1000,1000,0,0,0.075,0.008329165624478841,19.433,1.0,0.04894043948514658,6.876,-0.04609977031084718,
power,C_ar1_reads_carved,calendar,20,,False,0.0,0.15,,c1_lewis_robinson,permutation,,0.05,1000,1000,0,0,0.046,0.006624499981130651,19.433,1.0,0.04894043948514658,6.876,-0.04609977031084718,
power,C_ar1_reads_carved,calendar,20,,False,0.0,0.15,,c2_anderson_darling,asymptotic,,0.05,1000,1000,0,0,0.091,0.009094998625618368,19.433,1.0,0.04894043948514658,6.876,-0.04609977031084718,
power,C_ar1_reads_carved,calendar,20,,False,0.0,0.15,,c2_anderson_darling,permutation,,0.05,1000,1000,0,0,0.048,0.006759881655768835,19.433,1.0,0.04894043948514658,6.876,-0.04609977031084718,
power,C_ar1_reads_carved,calendar,20,,False,0.0,0.15,,c5_rank_autocorr,permutation,studentized,0.05,1000,1000,0,0,0.043,0.006414904519944158,19.433,1.0,0.04894043948514658,6.876,-0.04609977031084718,
